	product_name	product_review	user_rating
2817	The Peach	Bottle on-site at de Garde. This one was as advertised and maybe even better. One of the best fruited wild ales I have ever had. Nearly perfect in execution - incredible fruit flavor and just enough sourness. I liked this better than Nectarine Premiere.	4.75
2818	The Peach	Poured from a 22oz bottle into De Garde snifter.. Pours a slightly hazy orange body with a one finger white head that reduces fairly quickly to leave slight lacing, little retention.. Aromas are sour and fruit, lots of peach and lactic tartness, stone fruits, oak and sour warheads..  493 characters	4.71
2819	The Peach	Batch 2, reviewed 6/20/17.. A: Pours a hazy yellow-orange color with just a thin film of bubbles atop. Has an almost caramel color in the glass, very reminiscent of freshly squeezed peach juice. 8/10 on the opacity scale.. S: Punches with funk and peach skin up front. Mushrooms, earth, and a bit of gym locker stank. Meshes very nicely with an assertive peach skin note and a hint of wood. Sweet peach comes out more as it warms, but the blending of the fruit and funk is done damn near perfectly on the nose..  1,282 characters	4.65
2820	The Peach	Pours a bright, sunny yellow color, clouded, with a smaller white head, which disappears soon.. The nose is defined by rubbery funk, mushrooms and lots of young peaches. Funk and fruits collide in a very gentle way, creating an intriguing complexity with peaches being the most prominent ingredient.. Has a sparkly effervescence, together with a mineralic quality, while providing a very refreshing, easy drinking, yet very acidic body..  1,149 characters	3.39
2821	The Peach	"L: pours almost clear, but a cloudy straw yellow with a film of white head
S: big juicy peach and some sourness. Smells of pure peach, no funk.
T: just like the nose...all clean sour peach. Not funk or barnyard, no straw. This is just like fuzzy from side project.
F: oh man, so drinkable. Not puckering, flavors linger, so drinkable."	4.65
2822	The Peach	Had this alongside the Imperial Apricot Bu. This one wasnt nearly as tart when but it got considerably more tart as it warmed. TONS of peach on the nose and palate here though and I thoroughly enjoyed it! Total Peach Bomb!	4.96
2823	The Peach	Appearance: murky and cloudy bright yellow. Aroma: fresh ripe peaches! Very pleasant, eventually smells like the Jolly Ranchers Peach when it warms up. The sourness is there but it's like an afterthought.. Taste: very sour upfront and then the peaches just works its way in. Noticeable at first but as it warms up, it's full blown fresh tart peaches! One sip after another is really like taking a bite out of a peach, but on top of that you add complexity as it's highly sour. I do not notice trace of oak or whatever it was aged in, but that's okay, it's over abundant in peaches..  735 characters	4.97
2824	The Peach	Batch 1 (cognac barrels), poured into a tulip. Juicy peach, just the right amount of barrel/funk. Not overly complex but a delicious beer. Looking forward to comparing with Batch 2.	4.71
2825	The Peach	Shared with a good buddy in Denver. Little 2 man share so boss pours for both of us. The nose was explosive peach and funk... incredible! Taste followed right along... the most expressive peach sour I have ever had, absolutely mind blowing. We both finished our glasses and immediately posted ISO's haha	5
2826	The Peach	"Look: regular look, foamy head
Smell: Straight Peach to the nose
Taste: Strong peach taste with a the classic de garde funk as always, sour peaches
Feel: lots of peach and bubbly funk"	4.87
2827	The Peach	It's been awhile since I had a de Garde beer. Perfect balance of peach and sourness. Color is a nice hazy orange. Thanks to the gang for bringing this to a share.	5
2828	The Peach	Holy mother of peach! This is as smooth as @TheBluejerzzzz and @brians52's illegitimate love child. This peach bomb will pucker your lips and drop you off in flavor town like Guy Ferie	5
2829	Double Shot	"Picked up 2 cases of Treehouse 2 weeks ago. Got 4 of these. Drank one before Trekkies wedding last week. This review is based on that beer.. Crack can, looks black inside, pours black outside. Brown head 3/5"" deep. Looks impressive. Found the aroma to be weaker than expected in terms of the coffee presence. Was pretty mild for something rated world class and a ""double shot"" of a name rated the #1 stout in the world (although its 8.2% abv should prolly have it categorized as a double stout, but then it wouldn't be ""#1"" if they did that).. Taste was fine. Delivered on every commercial tug job aspect the beer talks about, yes there is lots of hearty roasted malt, plenty of chocolate malt notes, even plenty of coffee notes from the roasted malt. But the coffee presence itself, I dunno, I've literally had dozens of better coffee beers, much less coffee stouts. Some dude said these were $8 a can, but I don't recall seeing that when I got mine. Mouthfeel was good, alcohol wasn't problematic. I liked it and will look forward to cracking the other 3 cans of it. I dunno, sometimes my nose isn't working good, but I wasn't tasting it either, perhaps I will revise the aroma upward if that is the case."	3.89
2830	Double Shot	16 oz can poured into a snifter. Pours an opaque, oily black. Aroma and flavor are bitter coffee, dark chocolate, dark roasted malt, and sweet vanilla. Very drinkable despite how sweet and thick it comes across.	4.44
2831	Double Shot	super smooth, creamy, velvet-y, chocolate-milk.... my can says 8.2%, though, as opposed to this site's data and it doesnt even show it. who needs coffee when you have this in the frig waiting? starbucks should stock up on this!	4.75
2832	Double Shot	Picked-up a single can at Tree House Brewery in Charlton for $8.05. My fifty eighth brew from these guys. Very fine beer, pinging a bit due to extremely high cost.	4.25
2833	Double Shot	16oz can poured into a snifter.. A: In color it is as close to black as possible, a very dark brown. Three solid fingers of brown head rise on an aggressive pour. Retention is awesome and lacing is downright chunky. A really good-looking beer.. S: Fudgey and roasty. Brownie batter and malted milk balls. Roasted barley. Smokey, maybe even a whiff of jerky. Bitter espresso. Coffee beans. Subtle red fruit and alcohol..  1,292 characters	3.86
2834	Double Shot	pours out a dark brown - black color, deep brown tinged brown head, sort of fizzy but hangs around for a while.. aromas are mellow earthy coffee roast, slightly bitter, slightly acidic, hinting at fruity quality. mellow chocolate in there as well.. palate is subdued coffee roast, earthy, slightly bitter, fruity notes of blueberry, bittersweet and milk chocolate, sugary roasted nuts, mellow brown sugar, hint of cream. as it warms the bitterness becomes a bit more harsh invoking an espresso like quality, some caramel sweetness presenting as well. the coffee flavors and sweetness become more robust as it warms, bringing a coffee whipped cream flavor, coffee candies, soft caramel, and melted brown sugar..  901 characters	4.6
2835	Double Shot	Pours a dark brown with tan head. It smells of intense coffee. No bitterness at all to this. Just fudgey chocolate and coffee. Smooth as hell. It's very approachable in the way that every Tree House is approachable. This no doubt tastes great and is super smooth, but it is also the type of coffee stout that people who don't drink coffee stouts would like. It's not super complex and has one note of those three flavors.	4.27
2836	Double Shot	"Drank from a 500 ml (1 pt .9 fl. oz) bottle purchased at Tree House Brewing Company, Charlton, MA
Served in a snifter. Outstanding appearance. An inch-tall, super tight and creamy, mocha colored crown topped the oily, pitch black body. The head slowly dropped to a clingy collar. Large swaths of lacing coated the glass and stuck around until the drink’s end.. The aroma was coffee forward but not to the extent I was anticipating. Darker roast coffee perhaps. Big dark malt notes too. Moderately roasty. There was an interesting savory quality as well. Bakers chocolate also came to mind..  1,308 characters"	4.65
2837	Double Shot	Pours opaque, dark brown in color with 1/3 inch head. Taste is dark roast coffee, chocolate, and light vanilla. Heavy bodied, roasty with moderate carbonation. Solid coffee stout with plenty of coffee flavor. You can tell this is the base for their other sweet stout. Above average. Plenty of coffee taste for coffee drinkers.	3.83
2838	Double Shot	A- 500ml pours into a tulip glass with a tar black body and a deep brown, thick and creamy head. The cap makes it to just over a finger at its peak and has good retention. A few webs of lacing coat the glass.. S- Rich coffee and chocolate with that roasty barley edge to round out the richer aromas. Chocolate cake, medium-dark roast coffee, milk chocolate, vanilla sweets and a touch of caramel.. T- Again the coffee and the chocolate really run the show here with the coffee taking center stage here a bit more compared to the aroma. Really comes on like a medium roast espresso shot that leads into a chocolate chip brownie and fruity very dark chocolate bars. The roast barley and the grains round things out with a base of dark roast barley, toasted nuts, licorice, toffee and caramel. Again that vanilla sweets hint. A touch of fruit with cherry coming to mind..  1,106 characters	4.43
2839	Double Shot	Just lucked out on being in the right place at right time as I was driving from Fl to Me. I honestly didn’t know that TH did stouts as I have only been at the new brewery one time before. I am so glad that I got this one. My fav beers are RIP’s, stouts and the dark styles and TH really hit a home run with this for me . This is OMG good. A wonderful blend of things that all work together beautifully. I only bought two bottles and now wish I had bought more as I am sipping it for the first time. Just had the second bottle, 8/31/19 and I liked even more than the first bottle. Had to kick my wife and dog out of a fully packed car to buy more. Just didn’t have a good feel to leaving my wife and dog at Tree House. Bummer.	4.46
